Path,Purpose,Status,Created,Last Modified,Last Modified By,Size,Imported By,Imports,Has ML Patterns,Touches Kernel,Touches L5,Production Deploy Artifact
artifacts/runs/phase-c-runtime-proof-repair-20260316t021230z/step1/followup_ticket.json,Build/analysis artifact: followup_ticket.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,12 lines,corpora/production_shell_control_corpus_v1.md; data/cache/tfe-kill-run-bdbbc932-d92e-471c-92fe-af909a996e00.json; tools/verify_phase_e_admin_refresh_source_package_resolution.py; tools/verify_phase_e_orchestrator_package_contract.py; tools/verify_step1_cutover_readonly.py; web/src/lib/step1/followup-ticket.ts; web/src/lib/step1/schema.ts,,NO,NO,NO,NO
artifacts/runs/phase-c-runtime-proof-repair-20260316t021230z/step1/request.json,Build/analysis artifact: request.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,19 lines,$AUDIT_DIR/credential-attempts.json; $AUDIT_DIR/credential-selected.json; AGENTS.md; Archieve_2/ARC_uf_engine_aws_service.py; Build a Temporal Memory Policy Layer.txt; DB_NATIVE_MIGRATION_CONTRACT.md; INGESTION_LAYER_DB_SCHEMA_extracted.txt; L5_CURRENT_SYSTEM_FULL_SPEC.md; L5_CURRENT_SYSTEM_FULL_SPEC.tex; LOAD_DIRECTIVE_NEXT_CHAT.md,,NO,NO,NO,NO
artifacts/runs/phase-c-runtime-proof-repair-rerun-20260316t021824z/step1/assessment_report.json,Build/analysis artifact: assessment_report.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,24 lines,TFE_REARCHITECTURE_MASTER_PLAN_v2_7.md; artifacts/publications/publication_bundle_v1_05023d9f3eee58bdbae46651/manifest.json; artifacts/publications/publication_bundle_v1_604cac65956ba6174874aa10/manifest.json; artifacts/publications/publication_bundle_v1_6260dfa8b2ff8e6ee5665d0a/manifest.json; artifacts/publications/publication_bundle_v1_6be747d3f22518052431ab0c/manifest.json; artifacts/publications/publication_bundle_v1_726246f1dcdfd8d57f795c78/manifest.json; artifacts/publications/publication_bundle_v1_73fb9006669ac263117c1c52/manifest.json; artifacts/publications/publication_bundle_v1_776f3ab12854fb4e9e5427cb/manifest.json; artifacts/publications/publication_bundle_v1_94aeaea07cf9b36c9e7322cf/manifest.json; artifacts/publications/publication_bundle_v1_9c3ffa3d4a70cae3dcd26e67/manifest.json,,NO,NO,NO,NO
artifacts/runs/phase-c-runtime-proof-repair-rerun-20260316t021824z/step1/candidate_bundle/manifest.json,Build/analysis artifact: manifest.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,34 lines,AWS_RUNBOOK.md; Build a Temporal Memory Policy Layer.txt; PROJECT_REALIGNMENT_PROTOCOL.md; TFE_5_3_Implementation_Plan_v1_1.md; TFE_5_3_Implementation_Plan_v2_0.md; TFE_5_3_Implementation_Plan_v2_2 (1).md; TFE_5_3_Implementation_Plan_v2_2.md; TFE_5_3_Implementation_Plan_v2_3.md; TFE_5_3_Implementation_Plan_v2_4.md; TFE_REARCHITECTURE_MASTER_PLAN_v2_7.md,,NO,NO,NO,NO
artifacts/runs/phase-c-runtime-proof-repair-rerun-20260316t021824z/step1/followup_ticket.json,Build/analysis artifact: followup_ticket.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,12 lines,corpora/production_shell_control_corpus_v1.md; data/cache/tfe-kill-run-bdbbc932-d92e-471c-92fe-af909a996e00.json; tools/verify_phase_e_admin_refresh_source_package_resolution.py; tools/verify_phase_e_orchestrator_package_contract.py; tools/verify_step1_cutover_readonly.py; web/src/lib/step1/followup-ticket.ts; web/src/lib/step1/schema.ts,,NO,NO,NO,NO
artifacts/runs/phase-c-runtime-proof-repair-rerun-20260316t021824z/step1/request.json,Build/analysis artifact: request.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,19 lines,$AUDIT_DIR/credential-attempts.json; $AUDIT_DIR/credential-selected.json; AGENTS.md; Archieve_2/ARC_uf_engine_aws_service.py; Build a Temporal Memory Policy Layer.txt; DB_NATIVE_MIGRATION_CONTRACT.md; INGESTION_LAYER_DB_SCHEMA_extracted.txt; L5_CURRENT_SYSTEM_FULL_SPEC.md; L5_CURRENT_SYSTEM_FULL_SPEC.tex; LOAD_DIRECTIVE_NEXT_CHAT.md,,NO,NO,NO,NO
artifacts/runs/step1-cutover-authority-repair-20260315t232644z/step1/assessment_report.json,Build/analysis artifact: assessment_report.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,24 lines,TFE_REARCHITECTURE_MASTER_PLAN_v2_7.md; artifacts/publications/publication_bundle_v1_05023d9f3eee58bdbae46651/manifest.json; artifacts/publications/publication_bundle_v1_604cac65956ba6174874aa10/manifest.json; artifacts/publications/publication_bundle_v1_6260dfa8b2ff8e6ee5665d0a/manifest.json; artifacts/publications/publication_bundle_v1_6be747d3f22518052431ab0c/manifest.json; artifacts/publications/publication_bundle_v1_726246f1dcdfd8d57f795c78/manifest.json; artifacts/publications/publication_bundle_v1_73fb9006669ac263117c1c52/manifest.json; artifacts/publications/publication_bundle_v1_776f3ab12854fb4e9e5427cb/manifest.json; artifacts/publications/publication_bundle_v1_94aeaea07cf9b36c9e7322cf/manifest.json; artifacts/publications/publication_bundle_v1_9c3ffa3d4a70cae3dcd26e67/manifest.json,,NO,NO,NO,NO
artifacts/runs/step1-cutover-authority-repair-20260315t232644z/step1/candidate_bundle/manifest.json,Build/analysis artifact: manifest.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,34 lines,AWS_RUNBOOK.md; Build a Temporal Memory Policy Layer.txt; PROJECT_REALIGNMENT_PROTOCOL.md; TFE_5_3_Implementation_Plan_v1_1.md; TFE_5_3_Implementation_Plan_v2_0.md; TFE_5_3_Implementation_Plan_v2_2 (1).md; TFE_5_3_Implementation_Plan_v2_2.md; TFE_5_3_Implementation_Plan_v2_3.md; TFE_5_3_Implementation_Plan_v2_4.md; TFE_REARCHITECTURE_MASTER_PLAN_v2_7.md,,NO,NO,NO,NO
artifacts/runs/step1-cutover-authority-repair-20260315t232644z/step1/followup_ticket.json,Build/analysis artifact: followup_ticket.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,12 lines,corpora/production_shell_control_corpus_v1.md; data/cache/tfe-kill-run-bdbbc932-d92e-471c-92fe-af909a996e00.json; tools/verify_phase_e_admin_refresh_source_package_resolution.py; tools/verify_phase_e_orchestrator_package_contract.py; tools/verify_step1_cutover_readonly.py; web/src/lib/step1/followup-ticket.ts; web/src/lib/step1/schema.ts,,NO,NO,NO,NO
artifacts/runs/step1-cutover-authority-repair-20260315t232644z/step1/request.json,Build/analysis artifact: request.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,19 lines,$AUDIT_DIR/credential-attempts.json; $AUDIT_DIR/credential-selected.json; AGENTS.md; Archieve_2/ARC_uf_engine_aws_service.py; Build a Temporal Memory Policy Layer.txt; DB_NATIVE_MIGRATION_CONTRACT.md; INGESTION_LAYER_DB_SCHEMA_extracted.txt; L5_CURRENT_SYSTEM_FULL_SPEC.md; L5_CURRENT_SYSTEM_FULL_SPEC.tex; LOAD_DIRECTIVE_NEXT_CHAT.md,,NO,NO,NO,NO
artifacts/runs/step1-final-cutover-20260315t223316z/step1/assessment_report.json,Build/analysis artifact: assessment_report.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,24 lines,TFE_REARCHITECTURE_MASTER_PLAN_v2_7.md; artifacts/publications/publication_bundle_v1_05023d9f3eee58bdbae46651/manifest.json; artifacts/publications/publication_bundle_v1_604cac65956ba6174874aa10/manifest.json; artifacts/publications/publication_bundle_v1_6260dfa8b2ff8e6ee5665d0a/manifest.json; artifacts/publications/publication_bundle_v1_6be747d3f22518052431ab0c/manifest.json; artifacts/publications/publication_bundle_v1_726246f1dcdfd8d57f795c78/manifest.json; artifacts/publications/publication_bundle_v1_73fb9006669ac263117c1c52/manifest.json; artifacts/publications/publication_bundle_v1_776f3ab12854fb4e9e5427cb/manifest.json; artifacts/publications/publication_bundle_v1_94aeaea07cf9b36c9e7322cf/manifest.json; artifacts/publications/publication_bundle_v1_9c3ffa3d4a70cae3dcd26e67/manifest.json,,NO,NO,NO,NO
artifacts/runs/step1-final-cutover-20260315t223316z/step1/candidate_bundle/manifest.json,Build/analysis artifact: manifest.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,34 lines,AWS_RUNBOOK.md; Build a Temporal Memory Policy Layer.txt; PROJECT_REALIGNMENT_PROTOCOL.md; TFE_5_3_Implementation_Plan_v1_1.md; TFE_5_3_Implementation_Plan_v2_0.md; TFE_5_3_Implementation_Plan_v2_2 (1).md; TFE_5_3_Implementation_Plan_v2_2.md; TFE_5_3_Implementation_Plan_v2_3.md; TFE_5_3_Implementation_Plan_v2_4.md; TFE_REARCHITECTURE_MASTER_PLAN_v2_7.md,,NO,NO,NO,NO
artifacts/runs/step1-final-cutover-20260315t223316z/step1/followup_ticket.json,Build/analysis artifact: followup_ticket.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,12 lines,corpora/production_shell_control_corpus_v1.md; data/cache/tfe-kill-run-bdbbc932-d92e-471c-92fe-af909a996e00.json; tools/verify_phase_e_admin_refresh_source_package_resolution.py; tools/verify_phase_e_orchestrator_package_contract.py; tools/verify_step1_cutover_readonly.py; web/src/lib/step1/followup-ticket.ts; web/src/lib/step1/schema.ts,,NO,NO,NO,NO
artifacts/runs/step1-final-cutover-20260315t223316z/step1/request.json,Build/analysis artifact: request.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,19 lines,$AUDIT_DIR/credential-attempts.json; $AUDIT_DIR/credential-selected.json; AGENTS.md; Archieve_2/ARC_uf_engine_aws_service.py; Build a Temporal Memory Policy Layer.txt; DB_NATIVE_MIGRATION_CONTRACT.md; INGESTION_LAYER_DB_SCHEMA_extracted.txt; L5_CURRENT_SYSTEM_FULL_SPEC.md; L5_CURRENT_SYSTEM_FULL_SPEC.tex; LOAD_DIRECTIVE_NEXT_CHAT.md,,NO,NO,NO,NO
artifacts/runs/step1-final-cutover-repair-20260315t224746z/step1/assessment_report.json,Build/analysis artifact: assessment_report.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,24 lines,TFE_REARCHITECTURE_MASTER_PLAN_v2_7.md; artifacts/publications/publication_bundle_v1_05023d9f3eee58bdbae46651/manifest.json; artifacts/publications/publication_bundle_v1_604cac65956ba6174874aa10/manifest.json; artifacts/publications/publication_bundle_v1_6260dfa8b2ff8e6ee5665d0a/manifest.json; artifacts/publications/publication_bundle_v1_6be747d3f22518052431ab0c/manifest.json; artifacts/publications/publication_bundle_v1_726246f1dcdfd8d57f795c78/manifest.json; artifacts/publications/publication_bundle_v1_73fb9006669ac263117c1c52/manifest.json; artifacts/publications/publication_bundle_v1_776f3ab12854fb4e9e5427cb/manifest.json; artifacts/publications/publication_bundle_v1_94aeaea07cf9b36c9e7322cf/manifest.json; artifacts/publications/publication_bundle_v1_9c3ffa3d4a70cae3dcd26e67/manifest.json,,NO,NO,NO,NO
artifacts/runs/step1-final-cutover-repair-20260315t224746z/step1/candidate_bundle/manifest.json,Build/analysis artifact: manifest.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,34 lines,AWS_RUNBOOK.md; Build a Temporal Memory Policy Layer.txt; PROJECT_REALIGNMENT_PROTOCOL.md; TFE_5_3_Implementation_Plan_v1_1.md; TFE_5_3_Implementation_Plan_v2_0.md; TFE_5_3_Implementation_Plan_v2_2 (1).md; TFE_5_3_Implementation_Plan_v2_2.md; TFE_5_3_Implementation_Plan_v2_3.md; TFE_5_3_Implementation_Plan_v2_4.md; TFE_REARCHITECTURE_MASTER_PLAN_v2_7.md,,NO,NO,NO,NO
artifacts/runs/step1-final-cutover-repair-20260315t224746z/step1/followup_ticket.json,Build/analysis artifact: followup_ticket.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,12 lines,corpora/production_shell_control_corpus_v1.md; data/cache/tfe-kill-run-bdbbc932-d92e-471c-92fe-af909a996e00.json; tools/verify_phase_e_admin_refresh_source_package_resolution.py; tools/verify_phase_e_orchestrator_package_contract.py; tools/verify_step1_cutover_readonly.py; web/src/lib/step1/followup-ticket.ts; web/src/lib/step1/schema.ts,,NO,NO,NO,NO
artifacts/runs/step1-final-cutover-repair-20260315t224746z/step1/request.json,Build/analysis artifact: request.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,19 lines,$AUDIT_DIR/credential-attempts.json; $AUDIT_DIR/credential-selected.json; AGENTS.md; Archieve_2/ARC_uf_engine_aws_service.py; Build a Temporal Memory Policy Layer.txt; DB_NATIVE_MIGRATION_CONTRACT.md; INGESTION_LAYER_DB_SCHEMA_extracted.txt; L5_CURRENT_SYSTEM_FULL_SPEC.md; L5_CURRENT_SYSTEM_FULL_SPEC.tex; LOAD_DIRECTIVE_NEXT_CHAT.md,,NO,NO,NO,NO
artifacts/runs/step1-final-cutover-repair-20260315t225754z/step1/assessment_report.json,Build/analysis artifact: assessment_report.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,24 lines,TFE_REARCHITECTURE_MASTER_PLAN_v2_7.md; artifacts/publications/publication_bundle_v1_05023d9f3eee58bdbae46651/manifest.json; artifacts/publications/publication_bundle_v1_604cac65956ba6174874aa10/manifest.json; artifacts/publications/publication_bundle_v1_6260dfa8b2ff8e6ee5665d0a/manifest.json; artifacts/publications/publication_bundle_v1_6be747d3f22518052431ab0c/manifest.json; artifacts/publications/publication_bundle_v1_726246f1dcdfd8d57f795c78/manifest.json; artifacts/publications/publication_bundle_v1_73fb9006669ac263117c1c52/manifest.json; artifacts/publications/publication_bundle_v1_776f3ab12854fb4e9e5427cb/manifest.json; artifacts/publications/publication_bundle_v1_94aeaea07cf9b36c9e7322cf/manifest.json; artifacts/publications/publication_bundle_v1_9c3ffa3d4a70cae3dcd26e67/manifest.json,,NO,NO,NO,NO
artifacts/runs/step1-final-cutover-repair-20260315t225754z/step1/candidate_bundle/manifest.json,Build/analysis artifact: manifest.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,34 lines,AWS_RUNBOOK.md; Build a Temporal Memory Policy Layer.txt; PROJECT_REALIGNMENT_PROTOCOL.md; TFE_5_3_Implementation_Plan_v1_1.md; TFE_5_3_Implementation_Plan_v2_0.md; TFE_5_3_Implementation_Plan_v2_2 (1).md; TFE_5_3_Implementation_Plan_v2_2.md; TFE_5_3_Implementation_Plan_v2_3.md; TFE_5_3_Implementation_Plan_v2_4.md; TFE_REARCHITECTURE_MASTER_PLAN_v2_7.md,,NO,NO,NO,NO
artifacts/runs/step1-final-cutover-repair-20260315t225754z/step1/followup_ticket.json,Build/analysis artifact: followup_ticket.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,12 lines,corpora/production_shell_control_corpus_v1.md; data/cache/tfe-kill-run-bdbbc932-d92e-471c-92fe-af909a996e00.json; tools/verify_phase_e_admin_refresh_source_package_resolution.py; tools/verify_phase_e_orchestrator_package_contract.py; tools/verify_step1_cutover_readonly.py; web/src/lib/step1/followup-ticket.ts; web/src/lib/step1/schema.ts,,NO,NO,NO,NO
artifacts/runs/step1-final-cutover-repair-20260315t225754z/step1/request.json,Build/analysis artifact: request.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,19 lines,$AUDIT_DIR/credential-attempts.json; $AUDIT_DIR/credential-selected.json; AGENTS.md; Archieve_2/ARC_uf_engine_aws_service.py; Build a Temporal Memory Policy Layer.txt; DB_NATIVE_MIGRATION_CONTRACT.md; INGESTION_LAYER_DB_SCHEMA_extracted.txt; L5_CURRENT_SYSTEM_FULL_SPEC.md; L5_CURRENT_SYSTEM_FULL_SPEC.tex; LOAD_DIRECTIVE_NEXT_CHAT.md,,NO,NO,NO,NO
artifacts/runs/step1-slice1-20260315t205239z/step1/request.json,Build/analysis artifact: request.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,19 lines,$AUDIT_DIR/credential-attempts.json; $AUDIT_DIR/credential-selected.json; AGENTS.md; Archieve_2/ARC_uf_engine_aws_service.py; Build a Temporal Memory Policy Layer.txt; DB_NATIVE_MIGRATION_CONTRACT.md; INGESTION_LAYER_DB_SCHEMA_extracted.txt; L5_CURRENT_SYSTEM_FULL_SPEC.md; L5_CURRENT_SYSTEM_FULL_SPEC.tex; LOAD_DIRECTIVE_NEXT_CHAT.md,,NO,NO,NO,NO
artifacts/runs/step1-slice2-a-20260315t210512z/step1/candidate_bundle/manifest.json,Build/analysis artifact: manifest.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,34 lines,AWS_RUNBOOK.md; Build a Temporal Memory Policy Layer.txt; PROJECT_REALIGNMENT_PROTOCOL.md; TFE_5_3_Implementation_Plan_v1_1.md; TFE_5_3_Implementation_Plan_v2_0.md; TFE_5_3_Implementation_Plan_v2_2 (1).md; TFE_5_3_Implementation_Plan_v2_2.md; TFE_5_3_Implementation_Plan_v2_3.md; TFE_5_3_Implementation_Plan_v2_4.md; TFE_REARCHITECTURE_MASTER_PLAN_v2_7.md,,NO,NO,NO,NO
artifacts/runs/step1-slice2-a-20260315t210512z/step1/request.json,Build/analysis artifact: request.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,19 lines,$AUDIT_DIR/credential-attempts.json; $AUDIT_DIR/credential-selected.json; AGENTS.md; Archieve_2/ARC_uf_engine_aws_service.py; Build a Temporal Memory Policy Layer.txt; DB_NATIVE_MIGRATION_CONTRACT.md; INGESTION_LAYER_DB_SCHEMA_extracted.txt; L5_CURRENT_SYSTEM_FULL_SPEC.md; L5_CURRENT_SYSTEM_FULL_SPEC.tex; LOAD_DIRECTIVE_NEXT_CHAT.md,,NO,NO,NO,NO
artifacts/runs/step1-slice2-b-20260315t210512z/step1/candidate_bundle/manifest.json,Build/analysis artifact: manifest.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,34 lines,AWS_RUNBOOK.md; Build a Temporal Memory Policy Layer.txt; PROJECT_REALIGNMENT_PROTOCOL.md; TFE_5_3_Implementation_Plan_v1_1.md; TFE_5_3_Implementation_Plan_v2_0.md; TFE_5_3_Implementation_Plan_v2_2 (1).md; TFE_5_3_Implementation_Plan_v2_2.md; TFE_5_3_Implementation_Plan_v2_3.md; TFE_5_3_Implementation_Plan_v2_4.md; TFE_REARCHITECTURE_MASTER_PLAN_v2_7.md,,NO,NO,NO,NO
artifacts/runs/step1-slice2-b-20260315t210512z/step1/request.json,Build/analysis artifact: request.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,19 lines,$AUDIT_DIR/credential-attempts.json; $AUDIT_DIR/credential-selected.json; AGENTS.md; Archieve_2/ARC_uf_engine_aws_service.py; Build a Temporal Memory Policy Layer.txt; DB_NATIVE_MIGRATION_CONTRACT.md; INGESTION_LAYER_DB_SCHEMA_extracted.txt; L5_CURRENT_SYSTEM_FULL_SPEC.md; L5_CURRENT_SYSTEM_FULL_SPEC.tex; LOAD_DIRECTIVE_NEXT_CHAT.md,,NO,NO,NO,NO
artifacts/runs/step1-slice3-20260315t212205z/step1/assessment_report.json,Build/analysis artifact: assessment_report.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,33 lines,TFE_REARCHITECTURE_MASTER_PLAN_v2_7.md; artifacts/publications/publication_bundle_v1_05023d9f3eee58bdbae46651/manifest.json; artifacts/publications/publication_bundle_v1_604cac65956ba6174874aa10/manifest.json; artifacts/publications/publication_bundle_v1_6260dfa8b2ff8e6ee5665d0a/manifest.json; artifacts/publications/publication_bundle_v1_6be747d3f22518052431ab0c/manifest.json; artifacts/publications/publication_bundle_v1_726246f1dcdfd8d57f795c78/manifest.json; artifacts/publications/publication_bundle_v1_73fb9006669ac263117c1c52/manifest.json; artifacts/publications/publication_bundle_v1_776f3ab12854fb4e9e5427cb/manifest.json; artifacts/publications/publication_bundle_v1_94aeaea07cf9b36c9e7322cf/manifest.json; artifacts/publications/publication_bundle_v1_9c3ffa3d4a70cae3dcd26e67/manifest.json,,NO,NO,NO,NO
artifacts/runs/step1-slice3-20260315t212205z/step1/candidate_bundle/manifest.json,Build/analysis artifact: manifest.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,34 lines,AWS_RUNBOOK.md; Build a Temporal Memory Policy Layer.txt; PROJECT_REALIGNMENT_PROTOCOL.md; TFE_5_3_Implementation_Plan_v1_1.md; TFE_5_3_Implementation_Plan_v2_0.md; TFE_5_3_Implementation_Plan_v2_2 (1).md; TFE_5_3_Implementation_Plan_v2_2.md; TFE_5_3_Implementation_Plan_v2_3.md; TFE_5_3_Implementation_Plan_v2_4.md; TFE_REARCHITECTURE_MASTER_PLAN_v2_7.md,,NO,NO,NO,NO
artifacts/runs/step1-slice3-20260315t212205z/step1/request.json,Build/analysis artifact: request.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,19 lines,$AUDIT_DIR/credential-attempts.json; $AUDIT_DIR/credential-selected.json; AGENTS.md; Archieve_2/ARC_uf_engine_aws_service.py; Build a Temporal Memory Policy Layer.txt; DB_NATIVE_MIGRATION_CONTRACT.md; INGESTION_LAYER_DB_SCHEMA_extracted.txt; L5_CURRENT_SYSTEM_FULL_SPEC.md; L5_CURRENT_SYSTEM_FULL_SPEC.tex; LOAD_DIRECTIVE_NEXT_CHAT.md,,NO,NO,NO,NO
artifacts/runs/step1-slice3-20260315t212721z/step1/assessment_report.json,Build/analysis artifact: assessment_report.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,33 lines,TFE_REARCHITECTURE_MASTER_PLAN_v2_7.md; artifacts/publications/publication_bundle_v1_05023d9f3eee58bdbae46651/manifest.json; artifacts/publications/publication_bundle_v1_604cac65956ba6174874aa10/manifest.json; artifacts/publications/publication_bundle_v1_6260dfa8b2ff8e6ee5665d0a/manifest.json; artifacts/publications/publication_bundle_v1_6be747d3f22518052431ab0c/manifest.json; artifacts/publications/publication_bundle_v1_726246f1dcdfd8d57f795c78/manifest.json; artifacts/publications/publication_bundle_v1_73fb9006669ac263117c1c52/manifest.json; artifacts/publications/publication_bundle_v1_776f3ab12854fb4e9e5427cb/manifest.json; artifacts/publications/publication_bundle_v1_94aeaea07cf9b36c9e7322cf/manifest.json; artifacts/publications/publication_bundle_v1_9c3ffa3d4a70cae3dcd26e67/manifest.json,,NO,NO,NO,NO
artifacts/runs/step1-slice3-20260315t212721z/step1/candidate_bundle/manifest.json,Build/analysis artifact: manifest.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,34 lines,AWS_RUNBOOK.md; Build a Temporal Memory Policy Layer.txt; PROJECT_REALIGNMENT_PROTOCOL.md; TFE_5_3_Implementation_Plan_v1_1.md; TFE_5_3_Implementation_Plan_v2_0.md; TFE_5_3_Implementation_Plan_v2_2 (1).md; TFE_5_3_Implementation_Plan_v2_2.md; TFE_5_3_Implementation_Plan_v2_3.md; TFE_5_3_Implementation_Plan_v2_4.md; TFE_REARCHITECTURE_MASTER_PLAN_v2_7.md,,NO,NO,NO,NO
artifacts/runs/step1-slice3-20260315t212721z/step1/request.json,Build/analysis artifact: request.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,19 lines,$AUDIT_DIR/credential-attempts.json; $AUDIT_DIR/credential-selected.json; AGENTS.md; Archieve_2/ARC_uf_engine_aws_service.py; Build a Temporal Memory Policy Layer.txt; DB_NATIVE_MIGRATION_CONTRACT.md; INGESTION_LAYER_DB_SCHEMA_extracted.txt; L5_CURRENT_SYSTEM_FULL_SPEC.md; L5_CURRENT_SYSTEM_FULL_SPEC.tex; LOAD_DIRECTIVE_NEXT_CHAT.md,,NO,NO,NO,NO
artifacts/runs/step1-slice3-20260315t212739z/step1/assessment_report.json,Build/analysis artifact: assessment_report.json,SUPPORT-TOOL,2026-04-22,2026-04-22,Codex,33 lines,TFE_REARCHITECTURE_MASTER_PLAN_v2_7.md; artifacts/publications/publication_bundle_v1_05023d9f3eee58bdbae46651/manifest.json; artifacts/publications/publication_bundle_v1_604cac65956ba6174874aa10/manifest.json; artifacts/publications/publication_bundle_v1_6260dfa8b2ff8e6ee5665d0a/manifest.json; artifacts/publications/publication_bundle_v1_6be747d3f22518052431ab0c/manifest.json; artifacts/publications/publication_bundle_v1_726246f1dcdfd8d57f795c78/manifest.json; artifacts/publications/publication_bundle_v1_73fb9006669ac263117c1c52/manifest.json; artifacts/publications/publication_bundle_v1_776f3ab12854fb4e9e5427cb/manifest.json; artifacts/publications/publication_bundle_v1_94aeaea07cf9b36c9e7322cf/manifest.json; artifacts/publications/publication_bundle_v1_9c3ffa3d4a70cae3dcd26e67/manifest.json,,NO,NO,NO,NO
